#Run,conv1_block,base_filter_num,conv1_kernel,conv2_kernel,dense_size,drop,batch_size,learning_rate,avg_loss_validation,avg_accuracy_validation
834,2,4,23,24,96,0.02043216183353803,4,0.01960163474319186,0.7412248572694912,0.728395060501962
835,6,13,5,42,52,0.47994522382332333,32,0.01726780903884356,1.6519120877662314,0.35390946587907923
836,3,24,33,28,88,0.3712420739215768,64,0.02029118018046678,1.7860516515778906,0.4238683142289213
837,1,18,19,26,90,0.027757935154408896,64,0.014360089846512606,0.8229976316047795,0.6419753074155423
838,6,38,16,25,70,0.38278486393397726,16,0.23354381399064794,2.409577424634141,0.22222222228354388
839,2,47,49,45,21,0.8757602189934997,4,0.0002821307675939471,1.0344890628331973,0.5925925918567327
840,6,19,39,3,83,0.2625803386525171,16,7.671581176779302,13.730229652467578,0.1481481482094698
841,3,19,38,42,40,0.3698927965286771,8,0.1422830457214352,1.9763709502946203,0.27983539045592887
842,2,6,32,11,38,0.221622802984795,8,0.0027954159990678565,0.3686448840631379,0.8353909482190638
843,3,40,9,43,22,0.21377325868047672,8,0.4252346334528682,2.44193346019635,0.12757201658354866
844,2,29,12,50,42,0.5137705299145929,4,0.00017589165903277327,0.5345707718482233,0.7818930028887933
845,4,21,36,35,23,0.4473746064814798,16,3.6271002523306484,14.0618772742189,0.12757201658354866
846,2,35,22,6,8,0.3190368233058781,64,0.0004962444877628913,0.5709178917447235,0.8230452692067182
847,1,41,48,17,10,0.2690247998129643,4,0.016489869444710648,0.6693947549464772,0.6995884795738346
848,3,20,22,18,36,0.5140291814647245,16,2.3954073587208793,14.526184588302801,0.09876543283462524
849,3,33,21,46,69,0.3583630301510756,16,0.07636298261282241,2.4864566689165533,0.09876543212942626
850,5,11,35,9,26,0.8998194277983158,8,0.00022927693128656486,2.427527726922997,0.12757201658354866
851,2,22,17,46,14,0.5900273606376425,64,0.0055814462494549666,0.9164781626850489,0.5884773660098574
852,4,32,29,5,78,0.8098538024851286,4,0.16151326935030913,2.4124572757830838,0.1481481482094698
853,5,28,21,42,25,0.23347133817500246,64,0.00013650078065460138,2.1648568135720714,0.5967078199111876
854,4,36,37,48,78,0.055914005182055686,4,0.00013186214013947485,0.2997510652728532,0.8600823062437551
855,1,41,42,19,56,0.35471477176227045,64,0.18124175473742377,2.174060356469802,0.2757201636279071
856,5,37,40,24,37,0.45647505664175975,32,0.0016451905877536625,0.6208259167739884,0.7448559675687625
857,5,2,22,21,89,0.41250573219477726,16,1.6003103137387018,14.0618772742189,0.12757201658354866
858,4,21,44,7,54,0.02440824459689107,64,3.842240846055061,13.730229652467578,0.1481481482094698
859,1,27,31,5,20,0.14264874008661077,4,4.070142453219439,13.730229652467578,0.1481481482094698
860,2,49,36,3,33,0.02969951238592481,8,0.0031732296347349765,0.25640283445271933,0.8930041169433437
861,5,31,10,2,11,0.4712443661403768,16,0.09727203192450537,2.209011713663737,0.13991769553457267
862,5,20,10,50,35,0.34494047216430074,32,0.006191441755977848,0.9745742242032118,0.6296296288937698
863,4,47,22,30,24,0.4198268202848824,4,0.029680586086656024,1.3139930100107389,0.4197530866650397
864,4,19,13,14,56,0.1459297838965048,64,0.00023462288481422623,0.5801115196673468,0.7818930046057996
865,4,7,28,7,66,0.25987751577858664,4,3.585539857459817,14.526184588302801,0.09876543283462524
866,1,43,30,5,37,0.8521629494973622,64,0.00029886528735503825,0.9600067827927232,0.6502057635244519
867,3,43,41,16,80,0.26645515172667106,16,0.048159579101923505,1.4452378661544234,0.45679012431529326
868,1,50,22,3,80,0.5764402789118384,16,0.730909932860291,14.260866286823289,0.11522633750988132
869,6,24,23,21,41,0.11522853614454855,16,0.03447764054734464,0.6768066349588795,0.7201646107705042
870,4,37,11,41,22,0.1394905373495738,8,0.0264498018242772,1.1524607176152768,0.5144032919357834
871,1,34,50,7,27,0.0971540478289413,8,0.004916903577628032,0.30840250405141845,0.880658437930998
872,2,4,10,38,7,0.44333750414498807,64,0.0018461469463245475,1.0108783961323553,0.5679012338320414
873,5,45,14,48,63,0.37861582804462224,4,0.01556654359271062,0.553149284955896,0.7942386848445783
874,4,6,7,3,16,0.6284626840752378,4,0.002995549334359813,1.5896817592926968,0.3251028802905063
875,3,46,30,7,70,0.8187203955892255,64,0.008354528058382871,0.5506318424954827,0.7325102885564169
876,1,28,8,19,85,0.20631012222301637,16,4.070142453219439,15.454799102657617,0.0411522633744856
877,2,29,30,42,38,0.07379093365150191,64,4.1173199311616795,14.260866286823289,0.11522633750988132
878,2,35,39,14,67,0.43380404734387484,32,3.8867766908926678,14.260866286823289,0.11522633750988132
879,2,31,4,19,69,0.5616647813696188,4,0.00018848434090337955,0.962217148929957,0.6337448581746576
880,5,8,38,46,14,0.3621255481119195,4,7.159041085964888,13.730229652467578,0.1481481482094698
881,3,37,15,16,77,0.06905945040562728,4,0.6220048825634712,14.0618772742189,0.12757201658354866
882,4,11,12,9,71,0.37612768444078803,64,0.027380251779278577,2.1094685846886025,0.2181069959460953
883,6,12,10,5,77,0.28870787560569733,8,0.0790492762269642,2.0642601040655695,0.25925925876868605
884,2,17,45,50,89,0.3657553172721826,4,0.08470868266557402,2.2157847145457326,0.23045267440654613
885,6,49,40,17,25,0.23319479850975355,4,0.014865248449978571,0.7741534776157803,0.740740742457747
886,2,16,14,6,52,0.08416816281369507,64,0.0006106407542232036,0.3185945564091451,0.8971193432807922
887,4,31,12,2,19,0.7036397208478393,8,0.8296958520834906,15.52112861915871,0.037037037037037035
888,6,9,39,30,56,0.06038147130784584,32,0.5871766390733255,2.4305817364665216,0.12757201658354866
889,1,35,45,7,84,0.6662183592114742,4,0.8015006961565405,14.52618443524396,0.09876543212942626
890,4,27,34,23,96,0.08748587231337493,8,0.003100926635931927,0.40277148347823216,0.8148148165318211
891,3,49,35,2,70,0.6333727552564054,4,0.6665363268124913,14.52618443524396,0.09876543212942626
892,6,6,2,16,74,0.6307897276306261,4,0.03528154115380883,2.3044959723704146,0.11522633750988132
893,3,17,27,42,62,0.09563914335638411,8,0.00030583380323784314,0.25240881244341534,0.9012345696182408
894,4,43,11,45,69,0.06884177683425217,16,0.048159579101923505,1.0976927393257863,0.5925925906302998
895,4,18,46,36,73,0.05800189084798636,32,0.006409244019356457,1.2793362400659318,0.5802469133349603
896,4,37,7,8,80,0.3692286694037278,16,0.10423606739764012,1.9254364977157656,0.30041152226581497
897,2,23,32,10,56,0.3056218628212976,32,0.00390473523688556,0.8894947448385105,0.6790123473960186
898,5,26,22,31,46,0.431342943300003,16,0.00045778405383766163,0.3720169160591722,0.8765432115935494
899,2,45,38,49,31,0.24565785025129303,4,0.04928249570040513,1.6424519387782845,0.271604937903675
900,5,38,24,2,20,0.026805602685918917,64,0.0013524808704178755,1.0643321658358162,0.6748971215491433
